AFUB_007790	CADAFUBG00000782
AFUB_007780	CADAFUBG00000781
AFUB_058520	CADAFUBG00005831
AFUB_032680	CADAFUBG00003263
AFUB_081890	CADAFUBG00008117
AFUB_089900	CADAFUBG00008904
AFUB_020850	CADAFUBG00002079
AFUB_044190	CADAFUBG00004409
AFUB_019420	CADAFUBG00001936
AFUB_030110	CADAFUBG00003006
AFUB_008950	CADAFUBG00000899
AFUB_010180	CADAFUBG00001023
AFUB_014140	CADAFUBG00001419
AFUB_092950	CADAFUBG00009198
AFUB_091370	CADAFUBG00009050
AFUB_101950	CADAFUBG00010082
AFUB_075720	CADAFUBG00007512
AFUB_082770	CADAFUBG00008206
AFUB_011300	CADAFUBG00001135
AFUB_024590	CADAFUBG00002453
AFUB_044920	CADAFUBG00004482
AFUB_085650	CADAFUBG00008496
AFUB_061500	CADAFUBG00006129
AFUB_021190	CADAFUBG00002113
AFUB_048820	CADAFUBG00004862
AFUB_012310	CADAFUBG00001236
AFUB_072500	CADAFUBG00007190
AFUB_101900	CADAFUBG00010077
AFUB_019660	CADAFUBG00001960
AFUB_090250	CADAFUBG00008939
AFUB_004040	CADAFUBG00000405
AFUB_095450	CADAFUBG00009447
AFUB_065080	CADAFUBG00006458
AFUB_013380	CADAFUBG00001343
AFUB_063780	CADAFUBG00006327
AFUB_077470	CADAFUBG00007687
AFUB_088500	CADAFUBG00008764
AFUB_021570	CADAFUBG00002151
AFUB_044390	CADAFUBG00004429	CADAFUBG00004447	CADAFUBG00007839	CADAFUBG00009562
AFUB_037990	CADAFUBG00003786
AFUB_002690	CADAFUBG00000269
AFUB_098290	CADAFUBG00009725
AFUB_084710	CADAFUBG00008400
AFUB_020290	CADAFUBG00002023
AFUB_028960	CADAFUBG00002891
AFUB_052630	CADAFUBG00005243
AFUB_003210	CADAFUBG00000321
AFUB_036330	CADAFUBG00003620
AFUB_085490	CADAFUBG00008480
AFUB_069580	CADAFUBG00006906
AFUB_066540	CADAFUBG00006604
AFUB_036380	CADAFUBG00003625
AFUB_007310	CADAFUBG00000734
AFUB_018680	CADAFUBG00001862
AFUB_055720	CADAFUBG00005551
AFUB_024390	CADAFUBG00002433
AFUB_065620	CADAFUBG00006512
AFUB_075100	CADAFUBG00007450
AFUB_096270	CADAFUBG00009529
AFUB_022430	CADAFUBG00002237
AFUB_080890	CADAFUBG00008016
AFUB_014040	CADAFUBG00001409
AFUB_046250	CADAFUBG00004616
AFUB_093590	CADAFUBG00009262
AFUB_089410	CADAFUBG00008855
AFUB_059000	CADAFUBG00005880
AFUB_024350	CADAFUBG00002429
AFUB_056510	CADAFUBG00005630
AFUB_013620	CADAFUBG00001367
AFUB_070410	CADAFUBG00006989
AFUB_000930	CADAFUBG00000093
AFUB_016380	CADAFUBG00001643
AFUB_070210	CADAFUBG00006969
AFUB_095910	CADAFUBG00009493
AFUB_005290	CADAFUBG00000531
AFUB_097400	CADAFUBG00009645
AFUB_045370	CADAFUBG00004527
AFUB_040420	CADAFUBG00004029
AFUB_005630	CADAFUBG00000565
AFUB_010230	CADAFUBG00001028
AFUB_037320	CADAFUBG00003719
AFUB_021130	CADAFUBG00002107
AFUB_067020	CADAFUBG00006649
AFUB_100960	CADAFUBG00009981
AFUB_016240	CADAFUBG00001629
AFUB_054080	CADAFUBG00005388
AFUB_069790	CADAFUBG00006927
AFUB_091000	CADAFUBG00009013
AFUB_016230	CADAFUBG00001628
AFUB_026040	CADAFUBG00002598
AFUB_007390	CADAFUBG00000742
AFUB_041290	CADAFUBG00004117
AFUB_065430	CADAFUBG00006493
AFUB_079600	CADAFUBG00007897
AFUB_062130	CADAFUBG00006191
AFUB_001900	CADAFUBG00000190
AFUB_046670	CADAFUBG00004657
AFUB_014610	CADAFUBG00001466
AFUB_100170	CADAFUBG00009913
AFUB_002220	CADAFUBG00000222
AFUB_040200	CADAFUBG00004007
AFUB_068030	CADAFUBG00006751
AFUB_012680	CADAFUBG00001273
AFUB_044480	CADAFUBG00004438
AFUB_009800	CADAFUBG00000985
AFUB_053880	CADAFUBG00005368
AFUB_005850	CADAFUBG00000587
AFUB_002920	CADAFUBG00000292
AFUB_056550	CADAFUBG00005634
AFUB_067600	CADAFUBG00006707
AFUB_090850	CADAFUBG00008999
AFUB_026260	CADAFUBG00002620
AFUB_016480	CADAFUBG00001653
AFUB_079260	CADAFUBG00007864
AFUB_066350	CADAFUBG00006585
AFUB_075160	CADAFUBG00007456
AFUB_002330	CADAFUBG00000233
AFUB_021670	CADAFUBG00002161
AFUB_083510	CADAFUBG00008280
AFUB_004530	CADAFUBG00000455
AFUB_098810	CADAFUBG00009777
AFUB_001800	CADAFUBG00000180
AFUB_015610	CADAFUBG00001566
AFUB_046100	CADAFUBG00004601
AFUB_015580	CADAFUBG00001563
AFUB_093230	CADAFUBG00009226
AFUB_027340	CADAFUBG00002727
AFUB_002190	CADAFUBG00000219
AFUB_033450	CADAFUBG00003340
AFUB_034520	CADAFUBG00003438
AFUB_049480	CADAFUBG00004928
AFUB_017950	CADAFUBG00001790
AFUB_030480	CADAFUBG00003043
AFUB_052190	CADAFUBG00005199
AFUB_099170	CADAFUBG00009813
AFUB_053000	CADAFUBG00005280
AFUB_017080	CADAFUBG00001712
AFUB_089160	CADAFUBG00008830
AFUB_035640	CADAFUBG00003551
AFUB_042890	CADAFUBG00004279
AFUB_037250	CADAFUBG00003712
AFUB_012870	CADAFUBG00001292
AFUB_052120	CADAFUBG00005192
AFUB_016640	CADAFUBG00001669
AFUB_042090	CADAFUBG00004198
AFUB_019240	CADAFUBG00001918
AFUB_035120	CADAFUBG00003498
AFUB_065370	CADAFUBG00006487
AFUB_018260	CADAFUBG00001820
AFUB_004910	CADAFUBG00000493
AFUB_013700	CADAFUBG00001375
AFUB_014360	CADAFUBG00001441
AFUB_025200	CADAFUBG00002513	CADAFUBG00002514
AFUB_085590	CADAFUBG00008490
AFUB_001210	CADAFUBG00000121
AFUB_026890	CADAFUBG00002683
AFUB_085720	CADAFUBG00008503
AFUB_051330	CADAFUBG00005113
AFUB_054740	CADAFUBG00005454
AFUB_071120	CADAFUBG00004711	CADAFUBG00007060
AFUB_101570	CADAFUBG00010043
AFUB_085990	CADAFUBG00008531
AFUB_066450	CADAFUBG00006595
AFUB_050370	CADAFUBG00005017
AFUB_015900	CADAFUBG00001595
AFUB_001710	CADAFUBG00000171
AFUB_080680	CADAFUBG00007995
AFUB_063940	CADAFUBG00006343
AFUB_026350	CADAFUBG00002629
AFUB_089840	CADAFUBG00008898
AFUB_075840	CADAFUBG00007524
AFUB_054560	CADAFUBG00005436
AFUB_062580	CADAFUBG00006235
AFUB_075260	CADAFUBG00007466
AFUB_050050	CADAFUBG00004985
AFUB_063330	CADAFUBG00006281
AFUB_076600	CADAFUBG00007600
AFUB_011170	CADAFUBG00001122
AFUB_029620	CADAFUBG00002957
AFUB_083140	CADAFUBG00008243
AFUB_069490	CADAFUBG00006897
AFUB_003150	CADAFUBG00000315
AFUB_021220	CADAFUBG00002116
AFUB_033920	CADAFUBG00003378
AFUB_020310	CADAFUBG00002025
AFUB_005410	CADAFUBG00000543
AFUB_076150	CADAFUBG00007555
AFUB_085660	CADAFUBG00008497
AFUB_021280	CADAFUBG00002122
AFUB_047760	CADAFUBG00004766
AFUB_093970	CADAFUBG00009300
AFUB_053030	CADAFUBG00005283
AFUB_100020	CADAFUBG00009898
AFUB_089940	CADAFUBG00008908
AFUB_095720	CADAFUBG00009474
AFUB_031160	CADAFUBG00003111
AFUB_100040	CADAFUBG00009900
AFUB_082290	CADAFUBG00008158
AFUB_078580	CADAFUBG00007796
AFUB_020690	CADAFUBG00002063
AFUB_028530	CADAFUBG00002847
AFUB_024500	CADAFUBG00002444
AFUB_098310	CADAFUBG00009727
AFUB_054070	CADAFUBG00005387
AFUB_079610	CADAFUBG00007898
AFUB_098250	CADAFUBG00009721
AFUB_033720	CADAFUBG00003367
AFUB_014260	CADAFUBG00001431
AFUB_023030	CADAFUBG00002297
AFUB_002540	CADAFUBG00000254
AFUB_014660	CADAFUBG00001471
AFUB_094940	CADAFUBG00009396
AFUB_099310	CADAFUBG00009827
AFUB_043020	CADAFUBG00004292
AFUB_004590	CADAFUBG00000461
AFUB_022570	CADAFUBG00002251
AFUB_059370	CADAFUBG00005917
AFUB_021650	CADAFUBG00002159
AFUB_000170	CADAFUBG00000017
AFUB_009050	CADAFUBG00000909
AFUB_033030	CADAFUBG00003298
AFUB_051800	CADAFUBG00005160
AFUB_088910	CADAFUBG00008805
AFUB_073070	CADAFUBG00007247
AFUB_078940	CADAFUBG00007832
AFUB_024730	CADAFUBG00002467
AFUB_035040	CADAFUBG00003490
AFUB_006710	CADAFUBG00000674
AFUB_014870	CADAFUBG00001492
AFUB_008870	CADAFUBG00000891
AFUB_070810	CADAFUBG00007029
AFUB_045260	CADAFUBG00004516
AFUB_088470	CADAFUBG00008761
AFUB_043360	CADAFUBG00004326
AFUB_080630	CADAFUBG00007990
AFUB_079400	CADAFUBG00007878
AFUB_051560	CADAFUBG00005136
AFUB_029840	CADAFUBG00002979
AFUB_062490	CADAFUBG00006226
AFUB_095990	CADAFUBG00009501
AFUB_035440	CADAFUBG00003531
AFUB_001000	CADAFUBG00000100
AFUB_047900	CADAFUBG00004780
AFUB_093480	CADAFUBG00009251
AFUB_086090	CADAFUBG00008541
AFUB_050040	CADAFUBG00004984
AFUB_078150	CADAFUBG00007753
AFUB_044490	CADAFUBG00004439
AFUB_095680	CADAFUBG00009470
AFUB_039190	CADAFUBG00003906
AFUB_101770	CADAFUBG00010064
AFUB_003670	CADAFUBG00000368
AFUB_020640	CADAFUBG00002058
AFUB_072510	CADAFUBG00007191
AFUB_054900	CADAFUBG00005470
AFUB_008280	CADAFUBG00000832
AFUB_015230	CADAFUBG00001528
AFUB_073940	CADAFUBG00007334
AFUB_009310	CADAFUBG00000936
AFUB_007460	CADAFUBG00000749
AFUB_036100	CADAFUBG00003597
AFUB_079520	CADAFUBG00007889
AFUB_101800	CADAFUBG00010067
AFUB_016880	CADAFUBG00001692
AFUB_021230	CADAFUBG00002117
AFUB_063840	CADAFUBG00006333
AFUB_086060	CADAFUBG00008538
AFUB_075670	CADAFUBG00007507
AFUB_044600	CADAFUBG00004450
AFUB_010980	CADAFUBG00001103
AFUB_043590	CADAFUBG00004349
AFUB_091130	CADAFUBG00009026
AFUB_044530	CADAFUBG00004422	CADAFUBG00004443
AFUB_056420	CADAFUBG00005621
AFUB_081170	CADAFUBG00008044
AFUB_018510	CADAFUBG00001845
AFUB_085940	CADAFUBG00008525
AFUB_010690	CADAFUBG00001074
AFUB_089000	CADAFUBG00008814
AFUB_063420	CADAFUBG00006290
AFUB_044180	CADAFUBG00004408
AFUB_030070	CADAFUBG00003002
AFUB_038980	CADAFUBG00003885
AFUB_085430	CADAFUBG00008473
AFUB_061870	CADAFUBG00006165
AFUB_004340	CADAFUBG00000435
AFUB_068350	CADAFUBG00006783
AFUB_041090	CADAFUBG00004096
AFUB_046850	CADAFUBG00004675
AFUB_059230	CADAFUBG00005903
AFUB_056440	CADAFUBG00005623
AFUB_101660	CADAFUBG00010053
AFUB_054600	CADAFUBG00005440
AFUB_063900	CADAFUBG00006339
AFUB_064800	CADAFUBG00006430
AFUB_070560	CADAFUBG00007004
AFUB_038480	CADAFUBG00003835
AFUB_008050	CADAFUBG00000809
AFUB_086730	CADAFUBG00008585
AFUB_012160	CADAFUBG00001221
AFUB_037170	CADAFUBG00003704
AFUB_049230	CADAFUBG00004903
AFUB_029810	CADAFUBG00002976
AFUB_088460	CADAFUBG00008760
AFUB_037440	CADAFUBG00003731
AFUB_006290	CADAFUBG00000632
AFUB_052350	CADAFUBG00005215
AFUB_076820	CADAFUBG00007622
AFUB_100070	CADAFUBG00009903
AFUB_082880	CADAFUBG00008217
AFUB_014740	CADAFUBG00001479
AFUB_077350	CADAFUBG00007675
AFUB_100710	CADAFUBG00009956
AFUB_021770	CADAFUBG00002171
AFUB_034930	CADAFUBG00003479
AFUB_076370	CADAFUBG00007577
AFUB_047780	CADAFUBG00004768
AFUB_006910	CADAFUBG00000694
AFUB_041179	CADAFUBG00004105
AFUB_009120	CADAFUBG00000916
AFUB_069670	CADAFUBG00006915
AFUB_077020	CADAFUBG00007642
AFUB_032830	CADAFUBG00003278
AFUB_067969	CADAFUBG00006744
AFUB_009460	CADAFUBG00000951
AFUB_064520	CADAFUBG00006401
AFUB_037980	CADAFUBG00003785
AFUB_085540	CADAFUBG00008485
AFUB_086800	CADAFUBG00008592
AFUB_028290	CADAFUBG00002823
AFUB_010400	CADAFUBG00001045
AFUB_029780	CADAFUBG00002973
AFUB_031360	CADAFUBG00003131
AFUB_084200	CADAFUBG00008349
AFUB_008150	CADAFUBG00000819
AFUB_072070	CADAFUBG00007156
AFUB_038820	CADAFUBG00003869
AFUB_064740	CADAFUBG00006424
AFUB_085960	CADAFUBG00008527
AFUB_090510	CADAFUBG00008965
AFUB_007810	CADAFUBG00000784
AFUB_053850	CADAFUBG00005365
AFUB_053200	CADAFUBG00005300
AFUB_012120	CADAFUBG00001217
AFUB_072950	CADAFUBG00007235
AFUB_097030	CADAFUBG00009604	CADAFUBG00009605
AFUB_001840	CADAFUBG00000184
AFUB_014530	CADAFUBG00001458
AFUB_091710	CADAFUBG00009084
AFUB_052610	CADAFUBG00005241
AFUB_031790	CADAFUBG00003174
AFUB_095250	CADAFUBG00009427
AFUB_053660	CADAFUBG00005346
AFUB_072420	CADAFUBG00007182
AFUB_007600	CADAFUBG00000763
AFUB_055990	CADAFUBG00005578
AFUB_001700	CADAFUBG00000170
AFUB_015960	CADAFUBG00001601
AFUB_083820	CADAFUBG00008311
AFUB_031220	CADAFUBG00003117
AFUB_067110	CADAFUBG00006658
AFUB_099030	CADAFUBG00009799
AFUB_091580	CADAFUBG00009071
AFUB_091270	CADAFUBG00009040
AFUB_034760	CADAFUBG00003462
AFUB_052890	CADAFUBG00005269	CADAFUBG00005270	CADAFUBG00005271
AFUB_097190	CADAFUBG00009621
AFUB_069210	CADAFUBG00006869
AFUB_097970	CADAFUBG00008279	CADAFUBG00009702
AFUB_052860	CADAFUBG00005266
AFUB_050530	CADAFUBG00005033
AFUB_064720	CADAFUBG00006422
AFUB_028650	CADAFUBG00002859
AFUB_018340	CADAFUBG00001828
AFUB_005040	CADAFUBG00000506
AFUB_094560	CADAFUBG00009359
AFUB_069900	CADAFUBG00006938
AFUB_090140	CADAFUBG00008928
AFUB_042220	CADAFUBG00004211
AFUB_005250	CADAFUBG00000527
AFUB_090150	CADAFUBG00008929
AFUB_086000	CADAFUBG00008532
AFUB_004790	CADAFUBG00000481
AFUB_011100	CADAFUBG00001115
AFUB_017940	CADAFUBG00001789
AFUB_009500	CADAFUBG00000955
AFUB_047110	CADAFUBG00004701
AFUB_035730	CADAFUBG00003560
AFUB_043940	CADAFUBG00004384
AFUB_019670	CADAFUBG00001961
AFUB_058800	CADAFUBG00005859
AFUB_089020	CADAFUBG00008816
AFUB_012630	CADAFUBG00001268
AFUB_067210	CADAFUBG00006668
AFUB_091890	CADAFUBG00009102
AFUB_007160	CADAFUBG00000719
AFUB_014320	CADAFUBG00001437
AFUB_001360	CADAFUBG00000136
AFUB_020930	CADAFUBG00002087
AFUB_095550	CADAFUBG00009457
AFUB_037730	CADAFUBG00003760
AFUB_062370	CADAFUBG00006214
AFUB_092540	CADAFUBG00009166
AFUB_053530	CADAFUBG00005333
AFUB_036890	CADAFUBG00003676
AFUB_069540	CADAFUBG00006902
AFUB_032050	CADAFUBG00003200
AFUB_100890	CADAFUBG00009974
AFUB_072030	CADAFUBG00007152
AFUB_033970	CADAFUBG00003383
AFUB_084350	CADAFUBG00008364
AFUB_035370	CADAFUBG00003524
AFUB_039370	CADAFUBG00003924
AFUB_013840	CADAFUBG00001389
AFUB_015020	CADAFUBG00001507
AFUB_009790	CADAFUBG00000984
AFUB_063830	CADAFUBG00006332
AFUB_072730	CADAFUBG00007213
AFUB_068790	CADAFUBG00006827
AFUB_090540	CADAFUBG00008968
AFUB_012210	CADAFUBG00001226
AFUB_083410	CADAFUBG00008270
AFUB_069280	CADAFUBG00006876
AFUB_002340	CADAFUBG00000234
AFUB_055780	CADAFUBG00005557
AFUB_097230	CADAFUBG00009625
AFUB_092120	CADAFUBG00009125
AFUB_035850	CADAFUBG00003572
AFUB_062240	CADAFUBG00006201
AFUB_021310	CADAFUBG00002125
AFUB_018640	CADAFUBG00001858
AFUB_037500	CADAFUBG00003737
AFUB_099610	CADAFUBG00009857
AFUB_061350	CADAFUBG00006115
AFUB_034620	CADAFUBG00003448
AFUB_020540	CADAFUBG00002048
AFUB_079710	CADAFUBG00007908
AFUB_001790	CADAFUBG00000179
AFUB_091180	CADAFUBG00009031
AFUB_095630	CADAFUBG00009465
AFUB_004070	CADAFUBG00000408
AFUB_023890	CADAFUBG00002383
AFUB_089080	CADAFUBG00008822
AFUB_019430	CADAFUBG00001937
AFUB_019870	CADAFUBG00001981
AFUB_073130	CADAFUBG00007253
AFUB_038100	CADAFUBG00003797
AFUB_006510	CADAFUBG00000654
AFUB_029830	CADAFUBG00002978
AFUB_079380	CADAFUBG00007876
AFUB_090090	CADAFUBG00008923
AFUB_060630	CADAFUBG00006043
AFUB_076830	CADAFUBG00007623
AFUB_081190	CADAFUBG00008046
AFUB_047290	CADAFUBG00004719
AFUB_055080	CADAFUBG00005488
AFUB_069800	CADAFUBG00006928
AFUB_033640	CADAFUBG00003359
AFUB_057850	CADAFUBG00005764
AFUB_007740	CADAFUBG00000777
AFUB_038500	CADAFUBG00003837
AFUB_077620	CADAFUBG00007702
AFUB_086960	CADAFUBG00008608
AFUB_100680	CADAFUBG00009954
AFUB_094710	CADAFUBG00009374
AFUB_086950	CADAFUBG00008607
AFUB_078050	CADAFUBG00007744
AFUB_090100	CADAFUBG00008924
AFUB_016770	CADAFUBG00001682
AFUB_048290	CADAFUBG00004819
AFUB_004490	CADAFUBG00000451
AFUB_017850	CADAFUBG00001780
AFUB_023620	CADAFUBG00002356
AFUB_009990	CADAFUBG00001004
AFUB_063750	CADAFUBG00006324
AFUB_004060	CADAFUBG00000407
AFUB_033240	CADAFUBG00003319
AFUB_012150	CADAFUBG00001220
AFUB_082050	CADAFUBG00008133
AFUB_025990	CADAFUBG00002593
AFUB_075120	CADAFUBG00007452
AFUB_060350	CADAFUBG00006015
AFUB_098800	CADAFUBG00009776
AFUB_008500	CADAFUBG00000854
AFUB_053580	CADAFUBG00005338
AFUB_015740	CADAFUBG00001579
AFUB_036430	CADAFUBG00003630
AFUB_082350	CADAFUBG00008164
AFUB_003629	CADAFUBG00000363
AFUB_003350	CADAFUBG00000335
AFUB_095420	CADAFUBG00009444
AFUB_059850	CADAFUBG00005965
AFUB_015240	CADAFUBG00001529
AFUB_024830	CADAFUBG00002477
AFUB_054280	CADAFUBG00005408
AFUB_037090	CADAFUBG00003696
AFUB_043730	CADAFUBG00004363
AFUB_088390	CADAFUBG00008753
AFUB_084580	CADAFUBG00008387
AFUB_085810	CADAFUBG00008512
AFUB_040060	CADAFUBG00003993
AFUB_042990	CADAFUBG00004289
AFUB_030720	CADAFUBG00003067
AFUB_050930	CADAFUBG00005073
AFUB_006090	CADAFUBG00000612
AFUB_004970	CADAFUBG00000499
AFUB_095390	CADAFUBG00009441
AFUB_088930	CADAFUBG00008807
AFUB_082440	CADAFUBG00008173
AFUB_015750	CADAFUBG00001580
AFUB_061510	CADAFUBG00006130
AFUB_027820	CADAFUBG00002776
AFUB_036530	CADAFUBG00003640
AFUB_053680	CADAFUBG00005348
AFUB_006200	CADAFUBG00000623
AFUB_031800	CADAFUBG00003175
AFUB_086670	CADAFUBG00008579
AFUB_028730	CADAFUBG00002867
AFUB_077920	CADAFUBG00007731
AFUB_032150	CADAFUBG00003210
AFUB_052030	CADAFUBG00005183
AFUB_088700	CADAFUBG00008784
AFUB_090450	CADAFUBG00008959
AFUB_079080	CADAFUBG00007846
AFUB_097740	CADAFUBG00009679
AFUB_027350	CADAFUBG00002728
AFUB_040020	CADAFUBG00003989
AFUB_083250	CADAFUBG00008254
AFUB_021470	CADAFUBG00002141
AFUB_035490	CADAFUBG00003536
AFUB_003570	CADAFUBG00000357
AFUB_095090	CADAFUBG00009411
AFUB_028760	CADAFUBG00002870
AFUB_011760	CADAFUBG00001181
AFUB_070550	CADAFUBG00007003
AFUB_043010	CADAFUBG00004291
AFUB_019700	CADAFUBG00001964
AFUB_049380	CADAFUBG00004918
AFUB_022100	CADAFUBG00002204
AFUB_032450	CADAFUBG00003240
AFUB_040760	CADAFUBG00004063
AFUB_060420	CADAFUBG00006022
AFUB_071760	CADAFUBG00007125
AFUB_000500	CADAFUBG00000050
AFUB_046340	CADAFUBG00004625
AFUB_076510	CADAFUBG00007591
AFUB_023300	CADAFUBG00002324
AFUB_012180	CADAFUBG00001223
AFUB_069720	CADAFUBG00006920
AFUB_005240	CADAFUBG00000526
AFUB_101620	CADAFUBG00010048
AFUB_022960	CADAFUBG00002290
AFUB_047120	CADAFUBG00004702
AFUB_063590	CADAFUBG00006308
AFUB_066810	CADAFUBG00006629
AFUB_064660	CADAFUBG00006415
AFUB_100980	CADAFUBG00009983
AFUB_078310	CADAFUBG00007769
AFUB_095470	CADAFUBG00009449
AFUB_009960	CADAFUBG00001001
AFUB_031230	CADAFUBG00003118
AFUB_064250	CADAFUBG00006374
AFUB_088290	CADAFUBG00008743
AFUB_007030	CADAFUBG00000706
AFUB_035600	CADAFUBG00003547
AFUB_081160	CADAFUBG00008043
AFUB_074370	CADAFUBG00007377
AFUB_027000	CADAFUBG00002693
AFUB_071880	CADAFUBG00007137
AFUB_080950	CADAFUBG00008022
AFUB_092960	CADAFUBG00009199
AFUB_009900	CADAFUBG00000995
AFUB_099690	CADAFUBG00009865
AFUB_024330	CADAFUBG00002427
AFUB_049690	CADAFUBG00004949
AFUB_068470	CADAFUBG00006795
AFUB_080880	CADAFUBG00008015
AFUB_098410	CADAFUBG00009737
AFUB_014110	CADAFUBG00001416
AFUB_022080	CADAFUBG00002202
AFUB_073750	CADAFUBG00007315
AFUB_068250	CADAFUBG00006773
AFUB_101930	CADAFUBG00010080
AFUB_047050	CADAFUBG00004695
AFUB_088030	CADAFUBG00008717
AFUB_068440	CADAFUBG00006792
AFUB_037660	CADAFUBG00003753
AFUB_020180	CADAFUBG00002012
AFUB_020460	CADAFUBG00002040
AFUB_031900	CADAFUBG00003185
AFUB_044610	CADAFUBG00004451
AFUB_017330	CADAFUBG00001728
AFUB_026530	CADAFUBG00002647
AFUB_077930	CADAFUBG00007732
AFUB_052490	CADAFUBG00005229
AFUB_096460	CADAFUBG00009548
AFUB_099100	CADAFUBG00009806
AFUB_052760	CADAFUBG00005256
AFUB_099240	CADAFUBG00009820
AFUB_027330	CADAFUBG00002726
AFUB_083750	CADAFUBG00008304
AFUB_011840	CADAFUBG00001189
AFUB_020750	CADAFUBG00002069
AFUB_091840	CADAFUBG00009097
AFUB_088530	CADAFUBG00008767
AFUB_024160	CADAFUBG00002410
AFUB_018320	CADAFUBG00001826
AFUB_099950	CADAFUBG00009891
AFUB_006930	CADAFUBG00000696
AFUB_050240	CADAFUBG00005004
AFUB_001200	CADAFUBG00000120
AFUB_019510	CADAFUBG00001945
AFUB_002970	CADAFUBG00000297
AFUB_083740	CADAFUBG00008303
AFUB_034900	CADAFUBG00003476
AFUB_044840	CADAFUBG00004474
AFUB_010960	CADAFUBG00001101
AFUB_019900	CADAFUBG00001984
AFUB_042820	CADAFUBG00004272
AFUB_001040	CADAFUBG00000104
AFUB_089030	CADAFUBG00008817
AFUB_073540	CADAFUBG00007294
AFUB_063300	CADAFUBG00006278
AFUB_017000	CADAFUBG00001704
AFUB_017530	CADAFUBG00001748
AFUB_077600	CADAFUBG00007700
AFUB_004480	CADAFUBG00000449
AFUB_049820	CADAFUBG00004962
AFUB_077150	CADAFUBG00007655
AFUB_101629	CADAFUBG00010049
AFUB_030870	CADAFUBG00003082
AFUB_074310	CADAFUBG00007371
AFUB_003390	CADAFUBG00000339
AFUB_056210	CADAFUBG00005600
AFUB_047980	CADAFUBG00004788
AFUB_010710	CADAFUBG00001076
AFUB_090280	CADAFUBG00008942
AFUB_074280	CADAFUBG00007368
AFUB_040640	CADAFUBG00004051
AFUB_085440	CADAFUBG00008475
AFUB_076310	CADAFUBG00007571
AFUB_025930	CADAFUBG00002587
AFUB_033960	CADAFUBG00003382
AFUB_099980	CADAFUBG00009894
AFUB_007050	CADAFUBG00000708
AFUB_029660	CADAFUBG00002961
AFUB_040430	CADAFUBG00004030
AFUB_055180	CADAFUBG00005498
AFUB_098200	CADAFUBG00009716
AFUB_044910	CADAFUBG00004481
AFUB_018450	CADAFUBG00001839
AFUB_045810	CADAFUBG00004572
AFUB_026390	CADAFUBG00002633
AFUB_035110	CADAFUBG00003497
AFUB_050300	CADAFUBG00005010
AFUB_045170	CADAFUBG00004507
AFUB_054000	CADAFUBG00005380
AFUB_004170	CADAFUBG00000418
AFUB_039350	CADAFUBG00003922
AFUB_087980	CADAFUBG00008712
AFUB_022109	CADAFUBG00002205
AFUB_049590	CADAFUBG00004939
AFUB_018330	CADAFUBG00001827
AFUB_082320	CADAFUBG00008161
AFUB_060090	CADAFUBG00005989
AFUB_078640	CADAFUBG00007802
AFUB_095460	CADAFUBG00009448
AFUB_095940	CADAFUBG00009496
AFUB_033660	CADAFUBG00003361
AFUB_037960	CADAFUBG00003783
AFUB_052110	CADAFUBG00005191
AFUB_078360	CADAFUBG00007774
AFUB_089630	CADAFUBG00008877
AFUB_041470	CADAFUBG00004135
AFUB_048810	CADAFUBG00004861
AFUB_007340	CADAFUBG00000737
AFUB_052770	CADAFUBG00005257
AFUB_083320	CADAFUBG00008261
AFUB_074940	CADAFUBG00007434
AFUB_063170	CADAFUBG00006265
AFUB_021600	CADAFUBG00002154
AFUB_008550	CADAFUBG00000859
AFUB_048780	CADAFUBG00004858
AFUB_089070	CADAFUBG00008821
AFUB_006480	CADAFUBG00000651
AFUB_053230	CADAFUBG00005303
AFUB_052680	CADAFUBG00005248
AFUB_070710	CADAFUBG00007019
AFUB_099160	CADAFUBG00009812
AFUB_058170	CADAFUBG00005796
AFUB_080820	CADAFUBG00008009
AFUB_029040	CADAFUBG00002899
AFUB_057460	CADAFUBG00005725
AFUB_042910	CADAFUBG00004281
AFUB_026250	CADAFUBG00002619
AFUB_015200	CADAFUBG00001525
AFUB_094370	CADAFUBG00009340
AFUB_095500	CADAFUBG00009452
AFUB_018060	CADAFUBG00001800
AFUB_022450	CADAFUBG00002239
AFUB_006060	CADAFUBG00000609
AFUB_064950	CADAFUBG00006445
AFUB_063160	CADAFUBG00006264
AFUB_091490	CADAFUBG00009062
AFUB_089770	CADAFUBG00008891
AFUB_005520	CADAFUBG00000554
AFUB_017240	CADAFUBG00001719
AFUB_050190	CADAFUBG00004999
AFUB_068540	CADAFUBG00006802
AFUB_088180	CADAFUBG00008732
AFUB_081230	CADAFUBG00008051
AFUB_082160	CADAFUBG00008145
AFUB_050910	CADAFUBG00005071
AFUB_014290	CADAFUBG00001434
AFUB_010850	CADAFUBG00001090
AFUB_034800	CADAFUBG00003466
AFUB_039460	CADAFUBG00003933
AFUB_079090	CADAFUBG00007847
AFUB_064480	CADAFUBG00006397
AFUB_066260	CADAFUBG00006576
AFUB_084870	CADAFUBG00008417
AFUB_091600	CADAFUBG00009073
AFUB_002080	CADAFUBG00000208
AFUB_028750	CADAFUBG00002869
AFUB_062230	CADAFUBG00006200
AFUB_082520	CADAFUBG00008181
AFUB_002180	CADAFUBG00000218
AFUB_030530	CADAFUBG00003048
AFUB_033650	CADAFUBG00003360
AFUB_093950	CADAFUBG00009298
AFUB_087320	CADAFUBG00008644
